nose x,nose y,L eye x,L eyey,R eye x,R eye y,L ear x,L ear y,R ear x,R ear y,L shoulder x,L shoulder y,R shoulder x,R shoulder y,L elbow x,L elbow y,R elbow x,R elbow y,L wrist x,L wrist y,R wrist x,R wrist y,L pelvis x,L pelvis y,R pelvis x,R pelvis y,L knee x,L knee y,R knee x,R knee y,L ankle x,L ankle y,R ankle x,R ankle y
251.53267676370183,548.7229981270964,240.48322309527478,560.9697037119201,232.7450615063048,534.7885018188878,256.77243483693974,561.3391609651496,240.1408178764477,504.3866815807263,310.8771096614369,557.914420354536,297.7566461395799,471.0839220257996,420.29774582176873,579.2906123784912,383.74722965976645,446.55539254630384,496.75042035286884,593.0808521283286,423.4690267997875,422.00446138246167,502.3400236430921,503.48882434924354,477.438192534865,440.4624419196673,550.6606634039628,523.0109384626575,489.972626535516,402.88270797813055,634.6444394295676,552.0316470961973,530.7076825593647,351.3444407067189
251.22616282680576,549.6453235705607,240.08467757911012,561.8643007978291,232.41915050305818,535.808655319966,256.5034632097211,561.6826288697492,239.10750874301843,505.24415132119384,317.0378956041838,555.5381201653204,299.0653041371128,467.61162013109254,416.7875524152789,579.5180736261808,382.3784376445569,450.1745110769784,495.7199376089531,592.9590913369386,423.24035242984166,421.4685834067805,500.84782717520727,484.30073164640095,473.1082695408871,429.4113226030899,555.0415413839775,492.05241559499717,465.8397406862493,402.0331562623006,647.3413852223179,471.68232014249736,511.21647282650594,351.38017735893857
251.88047509444385,549.7250115518893,240.83394703112148,561.5373392930297,232.79406698126542,535.8497843580466,256.70520313999106,561.7847224524875,239.28064848247325,506.0201708823932,317.348343698602,556.6137374426684,299.05412640487936,467.8454870618839,416.9831339518229,579.2381542326979,382.81167699579606,449.387573877274,496.5918174542879,593.6427358938595,423.10110393323396,421.3340814429593,502.27591464394015,504.3098066983844,472.995760064376,428.9088515149019,553.7290619967276,522.6788096098884,467.4429525408828,401.1069226970025,636.7388996325041,515.088171065833,511.09044861375236,351.78055127113566
251.0922977380585,550.4133891745961,239.9707111559416,562.1845079068939,232.233528003358,536.6896378014723,256.0074996948242,562.2196816719113,238.91072992692912,506.3373731966217,317.221465529057,556.8513734447733,298.824821606017,467.9614645549528,416.9362305758292,579.8221744399473,384.1558807774594,449.4534681138439,496.56134906568025,593.544721321365,424.32372779176944,421.71454104771357,502.170933505945,504.19642303232814,479.03890843977007,442.0606030300178,553.7176393207751,522.8940558041826,489.42469379358124,404.136573440535,637.4129352234958,515.327331735166,530.6362192254317,351.5597851722943
253.11733446623148,551.1854297516771,240.45589112398915,562.2408226990882,232.97981797603137,537.1610828245065,255.42619604813424,562.5291508051025,239.20639171934963,506.67755561486,317.4384642483895,557.1540971235795,298.8724330433628,467.87886186079544,416.91576639811194,580.0625112310036,385.43658540959945,448.7787251300122,496.5455197451407,594.0410367499828,424.2613795765659,420.99427138597,501.0197589271947,505.53468535006505,472.91447212821555,429.6953703931493,574.3166772942793,514.7858184112515,466.67250917668923,403.03392441614824,667.4608491596422,513.0519383107714,511.3658824719881,352.1307700617812
253.5607287758275,550.907699066864,241.0587712338096,562.4664595772115,232.9969687210886,537.0935963592028,256.212840833162,562.9335067097225,239.1062177691543,506.3542658292973,317.6922727885999,557.1965717094229,298.89942503812017,468.0868974833995,416.43504092567844,579.7242293927129,385.0139818693462,449.21189135815723,495.30181709088777,592.9269786889033,424.86814398514593,420.3702621209269,501.4412555359957,484.8411534989389,492.09203335276817,431.76356270697136,556.3838617425215,492.72436043780056,489.40904215762487,403.3034678330688,646.9623127318265,472.0230934001008,531.0204261645936,351.78132206560616
255.25116234494928,551.6575691081085,241.56060469777958,562.3759119508039,233.57674515038204,537.3596366055041,255.71032206217447,563.3437954922496,239.18045110869824,506.16706639234496,318.26355515864856,557.9889845247467,299.093969244706,468.2578721312808,416.04893065335455,579.6952226519716,384.2048544632761,448.8640491698684,493.5821019975762,591.7118643251985,424.8253551282381,420.50201783697287,500.42938700893467,504.97473358455125,492.2875986601177,432.282886651364,574.7727578146415,515.4359220857818,489.2797543709738,403.33166208089636,667.6455434163411,514.1232729323723,530.9653111508018,351.5553368926701
255.91019279078432,552.5709117542614,241.77115122477213,562.4227397204229,234.10484581662897,537.9871718541424,255.40528883013806,563.3654730004,239.3380355834961,505.7873588637219,318.4549231278269,558.1783058191573,298.6437546579461,472.57334981795077,416.0302814684416,579.5343398630031,384.2617332726194,448.4010869806463,493.00958758906313,591.2917365484666,424.91701895730534,420.236976849158,499.3406088310375,505.58922791663815,496.95077461108826,445.81969746885267,574.7262399238452,516.4038163234213,510.455048544365,403.7043358592841,667.7019119262695,514.1118343558003,571.7213292707477,358.92234758766693
256.3211481194747,553.4812821955435,241.8713224979869,562.477339277654,234.3057224206757,538.8368405595928,255.30118172628838,563.2185806658808,239.33189592863383,505.83415805444787,318.28016314590184,558.3274508723815,298.5976650840358,472.88694149823726,416.10699971516925,579.4227183948864,384.81047747427954,448.3189971606285,492.79234735589273,591.0925266228265,424.8535999498869,420.5668127053669,499.1219129060444,505.8993359802848,496.9760289108544,447.2946965028527,571.0093595270524,541.8617524296404,512.4803114773935,425.3583966993685,655.2299767209772,570.4436119388777,572.5829275030839,404.2308459746746
255.65067692806844,553.0464872629723,242.2431601139537,562.3048659927351,233.82407807467274,538.8442761273922,256.5875377989652,562.6514713082621,239.06003048545435,506.26688260499384,318.44696178770903,559.0519027459269,299.0013657954701,468.7650214672611,416.13718802468816,579.027615700729,383.4283323455275,447.9590724096893,493.3012091486077,590.8675716270623,424.98543454889665,420.89432080238566,498.2281848840546,506.3943972801718,490.9611481114437,432.3940368184385,574.1609305666203,517.3031292818201,488.33712326852896,400.14994659925213,667.4626581292403,513.9876625754616,531.1555266798588,351.859830123049
255.06499173348408,554.5693311242128,241.46068372224505,562.9187842345054,233.7440042328416,539.7369040481885,255.63520732678865,563.2418809871945,239.59927140620715,506.2857192709046,318.50393730297424,558.9751896435172,298.64382559793034,473.7075115425302,416.3074413098787,579.3237318057742,383.4008727157325,448.5361191685855,492.6370857473005,590.3521848847806,425.52652860942635,421.2550071557537,497.6223989118609,506.6833569630083,495.1318287431148,445.7878899965986,574.0361986662211,517.04969241089,510.9230312548185,403.08415340828867,667.4119768644633,514.2251262685686,571.6821918152926,358.50202182297636
250.933668571606,552.2838346015453,240.66734782436436,563.6973583476306,234.66763278894257,538.8922353119866,256.2499765764203,566.1711209183325,239.5756811844675,506.54123462956943,318.49515145285085,558.7798570881538,298.7963104248047,473.6526335500026,417.45697824578536,579.1500804353778,383.8448872482567,448.603034233603,492.76159838626256,588.1610394882085,425.71807325932014,420.38049303036007,497.42570676301654,507.4883685576824,494.99212582906085,445.3105031543076,573.3077500995837,517.3586516364642,511.3552297625625,403.3266697995373,667.2493784051192,514.0058404226814,571.6554501182154,358.0993799416416
250.6309536047149,552.1860366269766,240.53127623440926,563.8717477554037,234.3388058846457,538.4650801358845,256.1361982111345,566.1522822468853,239.56074898703056,506.476592181938,318.52309912966007,558.6857987703655,298.6639792459053,473.54872687883994,417.2233461078844,579.4151521747501,383.22285786009667,448.33401160851236,492.7822857572321,588.5878433611933,426.0524495442708,421.45445908278,496.7197685910944,507.0226743265676,493.43523067340516,446.0110396753919,573.2240777266653,517.2964511800309,511.2099276090923,402.25816139647367,667.258595249109,513.8052276243646,571.6430436519154,358.0154377163305
250.13842097499912,485.18343838778407,234.68210789195277,489.46816685688066,240.74450911137095,465.5494728380853,240.16556856925027,504.22160722078655,262.17843842088126,445.3312170022419,305.17121766742906,525.7501200647762,309.7768174556264,446.5379529035888,387.55453277052493,582.0601259630586,374.9926182261684,432.56700831201226,466.20555342289435,584.0220210899529,409.7375561898215,438.65420355070853,496.7197685910944,507.0226743265676,478.4785046493798,424.002748387014,574.3433192738315,331.2366501472866,538.6520227633024,261.36745557335877,651.5449667813484,244.4071457393851,580.5103743703742,116.26772626728504
250.8658603199741,477.68703030338685,235.69967236435204,483.72902208977956,242.13238699394358,459.07879431433116,238.24319739090768,499.5224985078809,263.3492519980983,441.64339932528407,306.51084766053316,527.1635565700301,310.84142852247805,444.6148440976263,361.29711853830435,578.2283960950335,373.7845076176158,432.5279377898668,450.62375520405016,582.7009013448592,408.42348266066165,436.83000512347684,475.3224141974198,472.71564462751576,476.97973552503083,425.68727858878697,550.1471576356051,281.71218454250237,535.8654400340298,261.6340588739903,609.7405390153851,131.57022532602,582.5364765368009,121.34344729771358
253.0728939123321,472.2019800560106,234.99928792317706,480.78529850937844,244.4019391243918,454.94939898086665,238.4345693755568,495.72449231852835,259.673399674265,435.157046866443,304.029292056435,521.5854219434557,310.6789839895148,442.0257214047953,361.29711853830435,578.2283960950335,370.8113820929276,424.82296061019645,450.8664792044121,575.1549236719605,416.5962045234546,413.2658468123203,466.3352655109606,486.6773904923672,469.3864350569875,416.96748998836256,531.1909297474643,304.6597534045985,513.6521516766464,252.46588983776013,560.3915405273438,176.7172284664225,578.8211782355057,152.19614787274097
255.027762295907,468.4475260104694,235.74469850774395,476.51283957741475,245.17287672611704,452.0622529179217,237.54793669048107,492.56089685780586,259.6270972804019,434.3341512356243,300.8837917394805,521.6188542344092,311.2746871145148,441.02622158556096,381.83186025995957,592.746777236788,372.5536333050644,421.6941594503012,394.68032167668923,584.5574209123425,414.12176567211486,415.37306051264716,475.1952656528406,510.4361373049014,467.4583388211434,415.08870821531866,501.3686859398557,464.3875940997655,517.8851606971339,253.81560844764,560.1834320603755,272.4309293281079,576.6147867838541,144.04860564416757
257.80163815146994,465.681043710531,238.71065641704357,473.8871445922183,247.54611902069627,449.5954477199458,240.46111458226252,487.80561633073484,263.1296157836914,432.5264189303378,302.0958522328159,518.206964933598,311.2746871145148,441.02622158556096,381.83186025995957,592.746777236788,377.65138759947655,419.076707219503,392.8591249700178,585.4013143416172,412.33115212959154,414.4597746900243,476.9402969092653,507.53583224945237,477.05907052023366,415.836611493916,512.1656337537263,449.08406511455087,512.6449451111911,246.06903711258386,560.0850717644942,258.64902525585296,564.0514587937739,115.1381119292511
261.3255095900151,458.70321752207695,241.02568107738827,466.23428862823454,250.12613263046532,441.2101306058752,238.01404384144564,482.4766722696895,265.41666733591177,429.1061464875838,298.38231270773366,518.8176561002533,318.2483418782552,435.713091178635,348.7042450486568,567.2627042705624,382.482876526682,425.43666409244935,380.3755275826705,579.564725075729,440.52859925387196,410.0658745154624,473.22981098241974,506.2536313578176,472.3227020732143,444.8142873339951,539.4119469743025,399.78543735934505,535.4358432167454,256.83322467783063,561.719383105897,239.16621296977684,581.427794339364,149.24513216217142
262.69234573631957,454.32293828189177,245.03632595664575,461.70837736599805,253.58334189967104,436.885126621543,238.19515696743076,485.4192159262048,267.4356704845763,423.6120567029303,296.70191714638156,530.1006057254586,311.10085537559104,426.84098342945646,353.02721659342444,570.6829559894408,380.96705520362184,429.3901247523831,382.6351477807028,568.6047684167066,413.8807965998064,409.949240543495,476.5291066755328,475.0595978551992,474.48474716721915,440.0380757761158,535.0098894353498,309.3303875124076,533.0304557398746,260.25058040221967,561.1770656652618,206.84040048689073,587.5630602920264,136.8380259318524
267.7163157546729,450.8721427457878,247.96438861311526,457.99827884870444,257.00729503966215,434.0298191166655,242.62082484730502,481.5482901064485,268.14022206423573,420.2197619936422,297.05318015918397,522.1708313188835,312.3659095429537,424.88738512287784,366.74770689847173,562.2605765636231,381.19244090297764,428.40691122533457,390.17048885947776,559.6281851761182,411.4460279230486,409.2194656422209,476.5291066755328,475.0595978551992,463.3139586866947,435.8062175905326,516.394425505086,417.6282573921396,463.0464520370751,256.4110084692463,561.8140853078742,242.06096402656078,523.4145582767954,115.24520757033817
272.52938923082854,445.7050944366956,251.2001365527772,454.80291527437873,261.4985596506219,431.3062733444431,243.86788886890076,477.90041937102103,267.8522529936673,415.66135302039123,295.43846398069144,521.5554645784844,309.83245046515214,429.08952660785184,366.01534324779846,564.2065249189228,379.4466453686095,431.33402428517337,392.56872344435305,552.2679828422354,411.48317705120957,408.1927513632299,476.5291066755328,475.0595978551992,462.494255199767,433.4297024746714,523.1687820166871,441.22220861428667,454.4531169690584,241.64243365953158,586.989013939573,257.8140803626438,512.1800318935461,102.46355271940033
272.0659859975179,443.59806457720083,251.4001983508729,453.0785948971668,260.1680166679516,428.8760369291441,242.6471536201343,470.054501870898,266.6813992617423,412.809537154299,296.9775929367333,520.0936498568849,309.7901407877604,428.5400836856838,373.5547718248869,555.1141243774815,380.2972358569764,429.7431436060292,401.03209244577505,545.0249395130237,411.1560721146433,405.9998980853278,476.4635373834978,494.04382310848507,460.6366595887301,410.05925156592275,535.1275206448739,369.36706476117536,437.5128093518709,232.6754884416929,558.3350626627604,254.13125513417305,510.2654199432908,118.03499019159023
272.42468549494157,443.51975439934455,251.15265595285516,452.08150606688116,262.71985037284986,427.4645325910353,241.72925647936367,468.45974474068146,268.79967559847915,411.8279273878183,297.58388853909673,517.7861795080713,309.7402418705455,426.80171110021587,362.68746058146155,562.6102821040911,381.3655237565961,426.81648404809755,391.0216415137575,545.2154026261295,410.2637153759337,407.0669181297277,458.1850995515522,490.07863841730557,460.65803661681053,411.0625652467826,537.0745200441594,394.69416907687565,434.64586492170366,232.27417660699615,559.2712027566474,220.16882337588993,509.1061495061506,115.88803411444071
274.1871994420102,442.05539398360486,251.35029441431948,450.3258567049626,263.67805347108003,424.1549304907841,238.99920145670572,462.91360376698555,268.56163192213626,408.41973094793946,295.3917690745571,517.3784852210689,311.5611427708676,420.48474749495136,373.2144867746453,563.4148416174463,380.81254657946135,415.877324550332,384.68121980365953,542.3705854133865,413.16500212016854,391.6896155734443,474.2152913411458,523.7826875684557,460.7279024626079,421.2685391780189,525.174197146767,459.68167191136706,433.03632234272203,231.62011237421277,588.0220915141858,271.7127467611925,504.51450280975877,124.32056305834132
273.84268108167146,440.828525171353,250.94942728678384,448.9303618950233,261.9886679398386,422.9184080293118,241.31287156489856,461.1482324004826,271.0585731372498,412.04611770947423,292.26692898231636,520.0427553609323,312.67839398300436,418.6058982021837,366.24521222030904,568.830577770956,380.5943070796498,414.52771022834236,386.41297323661934,540.7540134793435,388.1263137281986,421.14902391882873,471.0695179721765,494.1846572190752,461.30100584866705,422.8832660186199,535.0136151230125,356.4630606610569,434.09033792060717,232.7877810959748,543.9434453060752,237.06606076293812,505.5358993797971,129.45676003463427
272.04715946264434,438.06326558007595,249.42934119910524,443.11534802205983,261.8143028125428,419.2818094109392,239.17316570616603,458.71997979488975,272.43359549003736,409.5781113623528,291.7153574291028,521.7061899943524,313.1574717739172,417.1564202031849,359.53689098358154,570.7780672138126,379.00142201206137,415.6867932489903,382.08533820353057,557.9680814878833,413.54736863521106,391.43798226464094,471.0695179721765,494.1846572190752,462.5023209421258,421.193005330983,532.4803770634165,419.9376445323196,435.15914113898026,234.3963188513999,561.0656711511444,237.30365799134034,514.3347810444079,132.2120551185566
270.81589489652396,438.4199047610898,249.0631878166868,443.16055281138756,260.97702427914265,418.79179270348436,241.53064761245457,459.3115956368086,274.55159103661254,407.9139199732167,292.37322184077476,521.8285063193114,313.61251027960526,412.24766943305895,357.68491510759316,571.2924231104104,374.78203355220325,426.1425654128243,382.22530189313386,542.7214834123425,411.37994465075036,408.0222453423424,470.84063345925847,525.4423731859255,458.40110644959566,451.1097849316299,537.7795684546754,461.3253720671036,524.2074518036424,286.4026824850895,591.2072646827028,274.9648603291005,562.6194508870442,190.76993743796208
269.24580134843524,437.481007570766,246.9137872311107,442.5906769835022,258.22696083470396,418.03159481854976,238.7548593889203,462.6509700913027,273.183917664645,404.50935171572297,290.4952984525446,521.7015692386021,315.16463698002326,410.8867779801735,354.09472482246264,573.1817927783577,376.34829337136784,423.81810049368283,379.8938756240041,545.3879442664122,390.3952883000959,417.91652315939893,456.19173150313526,512.9994667947358,459.64882298519734,453.38869460441197,534.0123163189804,443.05578593225886,488.0536879154674,279.0839458687021,561.9719066954495,253.85849951653202,534.7709816380551,186.791493477461
265.661070639627,439.3617032939999,242.92698575739274,444.3699554075678,255.4446210359272,420.0077487239441,239.9048929047166,457.7656399746714,271.8890675327234,402.8572587246179,287.3720617461623,517.4606433546687,314.7700500488281,411.3465906416861,352.30805982623184,576.0324273835398,373.51518731368213,413.1422355793914,383.79716036612524,556.923553032264,388.01142910070587,417.12404616691197,457.48668871427833,516.7488811781216,459.68410826565923,455.1190940965567,536.359631387811,461.07852196249485,530.1810321473239,281.47584411687944,565.477962828519,298.3859924784365,581.9935447291324,199.65376921838632
258.37785687362936,986.5443244925725,246.01522696645634,1012.1073906889097,239.6657087091814,986.9737508863635,256.25323245399875,1056.538807930586,271.8890675327234,402.8572587246179,321.45027696040637,1072.769358239064,271.08657703065035,957.9519917382598,428.1995346671656,1075.1305161274536,310.20161411218476,882.831957045155,541.2975886830112,1080.4901330285632,387.807113915159,894.5277536816299,486.79062224271,1002.9877838769852,461.64020471405564,910.33243235727,589.8746932180304,997.5910460021905,535.2514056155555,806.7396690811541,645.5930582682291,893.2043199654084,589.3434611538,701.1130111711049
255.99041855126094,991.5264123789191,241.65555686281436,1018.3380461209183,235.50451044450725,992.4379500423569,256.3908232304088,1059.888005502122,271.8890675327234,402.8572587246179,323.12549122592856,1076.593246209269,271.08657703065035,957.9519917382598,429.9030384264494,1074.2638105578385,308.94202081780685,873.5986051528112,542.0134614643298,1080.0252934901894,387.2588800129137,880.7140538360829,480.92601976896583,1027.012761628902,462.6895161678916,913.4191159167922,585.2861479709022,1032.163121619334,531.9713773225483,804.4089751227923,717.1093353472257,1007.4915401462919,590.383933887147,699.6916822118018
257.77901365045915,997.7131911880476,240.8968366656387,1023.5047991147829,234.51693350808662,997.2622249473748,255.23700245639733,1064.4067944362678,239.5677559835869,990.3549398232133,328.11084412691883,1074.1938748312675,271.08657703065035,957.9519917382598,430.58568318684894,1080.9405865204426,305.5371247676381,867.3225140441025,543.2812697427314,1086.1961593711494,388.8950488441869,882.3472663737335,472.1045380307917,997.003276778991,460.4226102327045,912.7758762322015,579.5866608201411,959.3699808110282,530.6802522090443,801.1863188727923,586.413186056572,803.3276500889923,591.319186561986,700.3188936498836
253.33175190708093,1005.0227340915509,241.15818893700313,1029.215850495822,230.1391855875651,1001.3229888214078,253.17739654005618,1066.610651590738,236.50554656982422,993.5385255510679,326.71308283220253,1075.8843920604293,270.33097384268774,963.7414519026925,428.33191453364856,1079.538591265809,302.78516669022406,865.9674332985351,543.726522880688,1085.5539659080212,390.9588074265865,882.4986950643483,470.40879935549015,1004.0428159949813,461.96602001524803,907.5817363024541,584.3444156646729,1030.6544594070083,541.9009677150793,785.6444643987883,715.434231674462,1007.8453607130938,622.4042477524071,723.0097351408475
250.9672991434733,1012.3354965494078,240.75785854406521,1039.3280316757084,229.18350487424615,1006.693253114999,254.5368642974318,1071.232801857287,233.92941525107935,997.1692268898036,309.5975159762198,1079.0565898515047,271.14852236028304,972.0461511350801,431.66170354475054,1079.491798091692,297.4571723268743,860.5547407135645,543.3120188796729,1085.451872743103,391.96390051590765,881.0356810320116,470.40879935549015,1004.0428159949813,466.5718158922697,917.3828793512116,585.6940359818308,1033.403607104198,525.7867083633155,808.8703936841114,716.2000107346919,1007.2591656688008,598.3850418893915,728.7706329579682
251.11034627546343,1019.3120141253936,236.41164143880206,1045.0551883492778,229.3011126601905,1010.4195635525055,253.01913947389835,1073.6672729625889,234.4891518040707,999.3923732928874,310.63368680184345,1079.5862668759198,273.7151738217002,971.9054413677437,429.5339319998758,1074.2166020705693,296.18188556871917,857.0534593095392,543.3377426549008,1085.0000655141873,391.9771522388123,877.734352604844,470.40879935549015,1004.0428159949813,468.0434511418928,914.6857939570783,588.0816426193504,1001.7207134200866,501.08626917788854,828.5785266420796,675.8351868077328,965.5163132165113,590.8677967807703,714.6674232441128
250.5506083839818,1024.62516993578,234.81961434347588,1048.2737105203485,229.62430184347588,1014.0665725758146,251.38096959967362,1074.6626313492607,235.77782078793172,1000.1580015017456,309.82393499006304,1079.2363855167653,281.0656684741639,968.3565966636432,428.6717625668174,1078.0255469565584,288.62217585245764,851.4240729508499,542.8643681710226,1085.6513440569806,393.75029714483964,876.0425072092346,486.22024201510243,1011.1338687491443,446.4495981785289,907.0283138947837,586.7023732369406,1001.6475394208225,507.0682592559279,797.5399262176547,694.7508384470353,964.3713514279954,580.1812131781327,712.3928482038951
