L pelvis,R pelvis,L knee,R knee
2.450718532624794,2.413304344917856,2.226742450454991,2.241049228691217
2.5187003409099047,2.2139435107588357,2.1406210768591145,2.441807129453373
2.2299885457215813,2.2928664141912978,2.4251737675341247,2.4784561999304255
1.8470605137533007,2.303478912076532,2.64635306769197,2.746644084479411
1.6362182671692644,2.5594784805444526,2.824384684910364,2.487836919860036
1.6389558213237505,2.5530228028731705,2.8250427880160496,2.4944148747132795
1.9631714849148632,1.9360174311586487,2.806407499059621,2.8562205934854608
1.956860798252285,1.9167615020575903,2.8584940164392214,2.8023454181572287
1.9106286715735816,1.938375954977473,2.8765076663402365,2.9021930800766835
2.0529417927525757,1.575131329497076,2.9194005173385866,3.1387980336302257
2.0515454089136154,1.5784269865257687,2.9203238382299035,3.122947982091857
1.8562856928002596,1.8320272942158915,2.965496034765127,3.0380418183427476
1.839036078989887,1.8274785291265006,2.9757364530743353,3.0788037005160094
1.810660405052087,1.7993530788831469,3.028219983033395,3.1230124083138815
1.8264054645691068,1.7517050922839055,3.024401126315372,3.1021837008543445
1.8255206566819027,1.7515786007296916,3.0259739199547564,3.1023551777926808
1.793787740000099,1.787934479126949,3.031705557386625,3.1137775734264794
1.8188867806102986,1.7359109778244568,3.06882667452173,3.096258630477956
1.8010898085625489,1.7699678297443227,3.041363385403985,3.082384788179329
1.7892307378225065,1.7731155876515496,3.0537100286555465,3.076861352361228
1.7887201250949383,1.7732788762160165,3.0551983529365634,3.0777361475863025
1.7683674133749057,1.7926008964147524,3.071437803414799,3.0805794309314347
1.7480291411596478,1.801418849804856,3.0872577429969006,3.077496659680384
1.7466835703496253,1.7958039398720802,3.0931275692278772,3.077133111518748
1.7512061473825271,1.7983991249115967,3.091728592731532,3.1004304853640448
1.7524222735185986,1.7973950693524627,3.0890722731800486,3.0989501964528383
1.7852781451607342,1.8079548944191954,3.055496661004612,3.129143766862505
1.8073814956884064,1.7787038292461188,3.0277612767324436,3.128108476101359
1.8114625050599036,1.836383709559567,2.994136174274901,3.0659023368067726
1.87015637545891,1.8592375289680367,2.915337101669828,3.015686349412897
1.8746502390809456,1.8510987749618888,2.9132716997669807,3.021413583560214
1.9384744619008887,1.9146240997102835,2.864481261958578,2.8562609131339123
2.0672885933727083,1.719629200731962,2.8717920656403235,2.9796361453303843
1.879890546301235,2.1550790594237386,2.638635004649315,2.7581076702999354
2.2153884229761083,1.9790045411111075,2.4208384421713482,2.761080251309569
2.210666064694646,1.9812251379163472,2.4248688388536457,2.765225940963281
2.1807315637815616,2.0052495415752443,2.419979789863104,2.812573465255379
2.2952236062058518,2.2579123750220123,2.2662790111512185,2.506237103115215
2.337468570400899,2.0908116078536665,2.2162976248177286,2.7481603296139294
2.6717632845915693,2.292974938451366,1.8868614790335663,2.517045022601136
2.6785993475765726,2.288941645549383,1.8928786179162065,2.50296244542669
2.527336006053973,2.6056975170166288,2.056678852115876,2.0254699188265284
2.979690059192424,2.648038650258869,1.7055018940650235,1.9056558311412322
3.062234153351552,2.6361809331949138,1.5400977473123196,1.8421628584571645
2.5987825251369605,2.968834147879565,1.8011725122950624,2.0152015268244043
2.5857871856934174,2.9336582206745248,1.8174600067465638,2.047500518596664
2.967904183581627,2.748908930767999,1.5114176415175098,1.6034524440412392
2.9805783785077735,3.0511963591499938,1.4661473880421256,1.434790961129793
2.993780522272923,2.810646136401166,1.4293546337786747,1.6667812563933089
2.5644189327161744,3.131352000910027,1.8218037986750149,1.636010530408718
2.5663828301488647,3.1286908119125387,1.8202787431785254,1.633918846285222
2.96472919806747,2.8670823045986467,1.6170792861229404,1.770838162399743
3.1273177189575487,2.2582427541409045,1.7561569591949628,2.106613590860327
2.832599603305564,2.5790645027542833,1.8947487680834099,1.9327409750528561
2.45346974477232,2.622260383614181,2.1417316566801183,2.1001594484941553
2.466384376980961,2.603691922341148,2.1376453400108812,2.109686270088532
2.118982499501227,2.405123976901058,2.382054045955166,2.483362215632871
2.2768941677383125,2.1399887255413708,2.4284938108373293,2.543976763943189
1.9856512497657277,2.005673066967932,2.865329479634311,2.81991607277312
1.9580843472252638,1.9390120651654827,2.8848135881412986,2.8273536608752585
1.9738220291670994,1.9190827004177309,2.881079419064302,2.8418473575134455
1.74581458915401,2.1755192827617633,2.849343534650716,2.813054767186815
2.0904046934847527,1.6915431508984584,2.9184116873463486,2.875377512424983
1.9402312983893077,1.8752078855112704,2.9012342745867157,2.895485949451119
2.038070077529,1.673974716849246,2.92600981906811,3.002502507290343
2.030370426553685,1.6839114479919102,2.925960335001654,2.9977664453849058
1.8409973686423775,1.832808359926861,2.983564160763873,3.0199902925661246
2.155050584953027,1.5382705946759292,2.937733870394934,3.081843206986633
2.0656338330706885,1.5079005950392452,3.067805406674826,3.1348071823657317
1.8285347754204375,1.7558564254978621,3.0050645660539654,3.0654356636821403
1.829064072312221,1.755683406974265,3.007768538094175,3.0678684837757024
2.1592154699926986,1.4380352280471649,2.981128266221228,3.0306335557725554
2.09819060276698,1.4213139268425017,3.052695396119058,3.0267421376661647
1.8280295830480233,1.738303906850186,3.065213177557447,3.1183011744619336
2.031156678869803,1.47189743184146,3.0445452658126535,3.0403251468237045
2.0304079787988947,1.4728211379965548,3.0435758985513273,3.0405018561206516
1.7463374748881764,1.7435492160737032,3.081826697682797,3.0353599042510586
2.016583691333687,1.4747702374778673,3.0459261126257924,3.024575784678773
2.0254915281028545,1.4902789960620186,3.0464834715024502,3.0746332021882137
2.1285984169273977,1.4828793185287563,3.064617924931189,3.1227370006420054
2.1648828784007463,1.4892837232944747,2.949933937034487,3.121204593728045
1.8457590318249069,1.7976522166692928,2.994498551122001,3.0894808903605044
1.8587520739549213,1.8198137187178798,2.9540322198081648,3.038748208111373
1.9969533716576424,1.67928501536276,2.94042925066545,3.060964970699734
1.8837786270306194,1.8341041526633888,2.8912302365445752,3.03203386480964
1.8795552306385857,1.835248432768961,2.912330945795314,3.028881708828741
2.1697078242137495,1.6469365264031495,2.771641281204355,2.9969281844422784
2.0023026800875976,2.006677704695176,2.8105447202821012,2.683629229144836
1.9749801477779572,2.0854153398520783,2.779201440265947,2.611846953216778
2.1438936189229985,2.069084304232869,2.7065767463790626,2.551402694658133
2.139336211127316,2.0684763074593238,2.6603439719766064,2.552597780563765
2.6075740617905017,1.8358087948986275,2.2958553069759313,2.524126795666309
2.3221717325034055,2.496894908932883,2.1525818406616963,2.336527253178502
2.5267185993127725,2.402703918408081,2.1071917508013254,2.3221613403727828
2.795966690587105,2.569376800282914,1.873596270233715,1.966481825854782
2.6842665522110583,2.556190377161369,1.9255680591103657,1.971561098492299
2.9029986136698316,2.544943289350887,1.828444682375603,1.9651242036540835
3.108289933588612,2.6734669562399827,1.6085206625894453,1.8658441329318238
2.977947540491433,2.897970775110989,1.5911406210123908,1.7183002416294682
3.1235247769362835,2.7533870037830046,1.522812628854623,1.6448603633657728
3.1126063914257505,2.7626992178670386,1.5151964543706073,1.6332498324844646
3.113907263779891,2.7482227940708497,1.5335756234864601,1.6398534035363017
3.1055798174542124,2.6508290890630417,1.5445854706664617,1.7942196066941145
3.0767075395084884,2.68184809851235,1.6205411287926366,1.8523957073844115
3.084079109560107,2.2620884353758384,1.7716128365468113,2.133989696017796
3.096113693243023,2.2650883098029277,1.7617098158248716,2.1301341833779563
2.789353697495859,2.582743462133789,1.9299464667604025,1.9352160541610153
2.441335024356713,2.6154693931503896,2.115729945140431,2.086810644009236
2.318047189353353,2.1710830305425093,2.3626434698947594,2.5130713527144195
2.3420937042963934,2.131644616888083,2.363442676130357,2.5061585884765027
2.3455167532612164,2.13083035345184,2.359295447615302,2.507117966556352
2.0899059532725826,2.0428032934733755,2.5344359731389554,2.823578637021222
1.86146577772318,2.0684074878476966,2.9304301833844373,2.7319783761295886
2.0202658888160188,1.6547087887352505,2.9171398411868807,3.0477464087867285
2.0712406994870514,1.797211299667946,2.8555031126177655,2.8813039549981543
2.0670827660039635,1.7957511902293581,2.85812228258581,2.8834857229982385
2.0388027906446617,1.7183463782638873,2.9090758086341646,2.980840447266002
2.035969483752865,1.6631064525218702,2.9178436681747026,3.0518816034789245
1.8433832076482732,1.831664360836855,2.9559546273953505,3.076102910322175
1.8438037359060535,1.83311535159291,2.954680211291385,3.0750186205301087
1.967372653944244,1.6583802038548436,3.0038843168939127,3.080898475216574
1.8412534359442005,1.7459897004221465,3.0480720177442495,3.138806473934975
1.8362672887297231,1.7193496887004576,3.0623291086212996,3.090950070262344
1.8115914458798112,1.6876559108087434,3.1052809588906523,3.027566714418877
1.7967778872937343,1.6934461626939374,3.101844874380395,3.0176040089696805
1.794992793215608,1.6956830445694593,3.1041306352856246,3.019451888091766
1.7751822840767097,1.7076469180492602,3.114659964741341,3.0205573676025352
1.7024956504197284,1.8483170056674065,3.096153646289247,3.097335186014421
1.6929784195451398,1.8250775676046835,3.072985779241551,3.0444819340683975
1.6800603749172964,1.8325727978703243,3.079092828056426,3.039682275122302
1.6769141297033041,1.8349002659827405,3.0806453174468076,3.0393481964086186
1.7394722830281695,1.7966571235490187,3.0666462141508597,3.070245550947952
1.7065517094423104,1.8659922171220973,3.0467417757266246,3.126275979406266
1.8793298859796401,1.7078164331247472,3.0077058539710326,3.130555431783223
1.8778744073556262,1.7095228231400939,3.008486683871509,3.1330147349384165
1.8445730425762183,1.7958323696410932,2.98630737809913,3.0605056367611203
1.8784026723295812,1.795608274440587,2.94045402626275,3.037282570479857
1.9001409974474397,1.8703173604573504,2.879083172661905,2.947606497650514
1.948166015901311,1.9537914932880904,2.770722863336349,2.7971232772331174
1.9461998545827934,1.9447938566055483,2.8074386690235467,2.8063551503184367
1.7531459199753805,2.2271773284451624,2.864526049242372,2.625114642247822
1.9944903125352669,2.131524432151859,2.734056351317544,2.6039895736102467
2.0337887343678185,1.952606035739633,2.7673675802037785,2.983037819187169
2.2927379257861156,2.25209658383507,2.2797541916433444,2.456146770023798
2.315854958529703,2.253241156055177,2.2588773869693686,2.452517075350705
2.3142157453427794,2.2353505053442855,2.2727612617440065,2.452890063112569
2.5796564785257043,2.369801524477962,2.0512574563203647,2.2047047401199147
2.4418229947746974,2.604520492018297,2.019458046897837,2.195369819438227
2.5768892653187905,2.6188271836416788,1.9490044972438847,2.0618313396394115
2.5791703847247045,2.617782597238474,1.9506513061534847,2.0647658256723305
2.906018113469618,2.676686357577027,1.6916088622395125,1.9762130448301807
2.8239894506063297,2.699156692733085,1.776562903763086,1.9366582511517028
2.792843934717021,2.758469134202619,1.7770012712127234,1.892366249451463
2.858018796487868,2.6668904099135484,1.7505918221740935,1.9637445943033174
2.858741293323065,2.663004471304564,1.7508409884002363,1.9668003458908245
2.910244840067937,2.521407544513982,1.6905486675232007,2.2829440132382843
2.637877193298108,2.525755126596337,1.958028181675732,2.1362549125728556
2.3248759672356196,2.7819535736993535,2.1436452330360147,2.000017302550363
2.1053140838167357,2.624437518892511,2.285615581847642,2.274674162693841
2.61749504111815,2.3039609064930984,2.107478932622706,2.2725606399156124
2.388043379730183,2.1527003354571153,2.2929727717908626,2.502179167153821
1.827813086766536,2.493917680656898,2.6931373196114414,2.4902189294159087
2.00473352147795,2.018892088611277,2.816940231979069,2.816227260100104
1.9220723056798428,2.0043865233118154,2.8573094633219807,2.8355999466370094
1.923748568778263,2.000496111862156,2.8595094847131164,2.8601633294670896
1.984761685181609,1.9842220437051967,2.8509866980827936,2.744731730583441
2.0175749750933862,1.8224966884843865,2.797668698153996,2.9792349178541984
1.922429781471448,1.908789504657065,2.8692296685517134,2.8509527602040463
2.0325142537575513,1.6828279307901255,2.9427985737639126,2.9898125305106875
2.1032576530130096,1.6139618573283236,2.940092360163734,2.9926207112391676
1.7874141879608734,1.8909787928410857,2.974900067793586,3.0283020156434652
1.8461023198902884,1.8476163258656737,2.9935950126829485,3.028415987438037
1.7900976624245775,1.7747419834634552,3.1124000864675736,3.135849685934391
1.8027226919834503,1.7582466213043613,3.086791821192366,3.138377075885174
1.8080222050486519,1.7539126487055516,3.08497210677326,3.1386384496510003
1.8306086413581952,1.69777241450758,3.0980431491753815,3.081742367187238
1.8165495550699564,1.715345616917298,3.10638906788448,3.0807528593838667
1.7691601522581615,1.767641481606191,3.0864459641702418,3.0612062304015053
1.7957122803781222,1.7303147996817891,3.109079737889605,3.074651626125003
1.7973795963112742,1.7264633346465492,3.1102398879604145,3.0701803940914387
1.7874315060200527,1.7332462790388279,3.1136760865516018,3.0714589545105406
1.7950198865245044,1.7259004727995844,3.1055451179997244,3.077443138534896
1.8291030143099207,1.726748281107683,3.083859019924332,3.1110135611550525
1.857425318761163,1.739145860779774,3.0306162637182266,3.118170388454207
1.857398782599946,1.7418816001884554,3.029418344602297,3.1157297922847067
1.7639657968135625,1.8860158661135866,3.0020076830883626,3.067141097167736
1.8656845404083517,1.827173897422018,2.954386749018198,2.97620313055761
1.9930464154121874,1.744071555425767,2.9208090909586555,2.985162047544222
2.0593580079562606,1.7269804615632238,2.8643520913579747,2.9632296674301544
2.0633137719348618,1.7237318242898614,2.862208367562411,2.963943041776967
2.0141145194625816,1.9617702120240765,2.632384350688185,2.844652503704228
2.0746373799312585,1.8842872129526589,2.7655700907403484,2.8149423479803337
1.8551955705833287,2.298721488491976,2.7660714563689934,2.5334038202893367
2.133628024062469,1.948811591889831,2.6389167072710578,2.885781143741557
2.142326299629305,1.9432486710358967,2.642138497163552,2.8775996373159574
2.360696618768135,2.229223486038803,2.2665170852394074,2.4541842975955923
2.0908067540268593,2.6990078518488008,2.320764313427312,2.1598996397321715
2.6073427339241304,2.4821014801948,2.097708995043703,2.066522342447387
2.4046500837210067,2.9369875404463883,2.0375464829529895,1.8640392720592371
2.395504910299352,2.944546689088668,2.042853477941229,1.8618912420415157
3.011120211914475,2.7244168971489024,1.7014251744308038,1.845463069342751
2.828188839453105,2.794632147375703,1.7645267116657792,1.7816953994724523
2.8787012440326727,2.838491787782522,1.706708049463745,1.7310402926287407
2.8813363633592792,2.834491163603877,1.69590001384511,1.717385792257313
2.892623507474548,2.82821203176933,1.6848833564224661,1.7177185616183526
2.777168521005328,2.773910623617378,1.7998103832328634,1.9001264375489981
2.7512702568936316,2.756984404158704,1.8290482138168547,1.8449837131954663
2.8537404083704594,2.6911523793301275,1.7860600343611235,1.9345936192017907
2.5881583698391006,2.5515216499202626,2.046249752898527,2.082441441182501
2.587286777042599,2.546728935885159,2.045066719765098,2.0813735516236607
2.5549175590708817,2.505415260153569,2.1047599817448948,2.0375690669279845
2.525103599025486,2.413698998632702,2.2328329612063165,2.0868834693579132
2.4147009230795677,2.1087762005035913,2.300941386097979,2.5052968976229586
2.380347524980687,2.1533547685671692,2.339079530355847,2.4488201861346135
2.3854143208005874,2.1558091386872253,2.335152490790909,2.446629511139107
2.088923973455781,1.976768626064699,2.734634923717601,2.7937202881869108
2.091637321304055,2.094308323974661,2.7764700742405437,2.554994371948159
2.091768164133568,1.818885930938428,2.8373846803867524,2.8223022017555808
1.8947249531347894,2.0232905429280947,2.856152303502428,2.7678477103995847
1.8923487732496538,2.0269408574211445,2.854494974593266,2.7676890326442236
1.7902349576447167,2.109911091206122,2.7511871107369443,2.799352934445313
1.9337285498349417,1.8556520459367947,2.88403676822119,2.9398466165528916
1.9954986869699052,1.7511965496070618,2.9413246016584607,3.019426031432051
2.0082090540887063,1.6455423999237524,2.962400969474968,3.0599892132336075
2.0125200482494816,1.6442166789204984,2.9591589395361617,3.056554020273793
1.833154896152631,1.7543561344509873,3.0228611820506672,3.130210105589598
1.8107348509661834,1.7410576775881859,3.085464095250852,3.098295309043364
1.7986703790473846,1.7379063302046445,3.0738355576278495,3.058277985875052
1.7782885495234242,1.8063856709549184,3.0684823323030637,3.135938837698022
1.7764706641562897,1.8044659563878809,3.0863712460253394,3.1337323908385493
1.9953405379193283,1.5606064700221183,3.0814832021448435,3.1197779951167663
1.7723150371445189,1.8135280177380264,3.074658942356106,3.138018435453696
1.7822826788190986,1.8039632720561505,3.071983548409381,3.141074242308125
1.789326552488228,1.7805690927420081,3.088100761965572,3.139070098019398
1.7919131460429347,1.776882774608121,3.089649863630056,3.1387549063069273
1.805985168373081,1.755467427549086,3.0709960785976445,3.1126510815010535
1.798755265369256,1.7845372794612278,3.025977262063865,3.1211996589602147
1.7620044211413481,1.8460606333601661,3.0016651456907053,3.092643096519821
1.889473371966985,1.7728359550561148,2.983296444084365,3.04724999637741
1.8851277867718923,1.776680534131591,2.984753904561379,3.0466419237240276
2.0365927365503365,1.6717584260436724,2.9236825837227505,3.0263981629719168
1.9375473060105073,1.9343491874230312,2.8637019866860562,2.796523404549737
2.1191717768298517,1.6962370506926456,2.8175703678358035,2.9733361681122257
1.8514867313929457,2.126569755678897,2.8163036535181445,2.697355221901289
1.8529733304474187,2.121148775977499,2.810818572114856,2.707990852579343
1.9153548351221934,2.019106161175841,2.7522715220981513,2.921047691943591
2.118016635698929,1.906078149146683,2.697442012623072,2.930897989221499
1.805189733022509,2.5216784859818087,2.641021544775848,2.4644506220668836
2.110275496838483,2.213346182955771,2.3198422824952276,2.9169434055268026
2.098185335695841,2.221958222776169,2.3305402585816717,2.9105419622464854
2.649026012398121,2.3630652550816076,2.023337768997243,2.1626796370868515
2.615427454789169,2.4894907896695226,2.0172856750764185,2.0956910855234687
2.447007868711253,2.945850874062275,1.9877869850366428,1.8904495761656004
2.889437419851541,2.7160052919017756,1.7161383228565195,1.978088282944281
2.8828110059217167,2.714773922216416,1.7165683423084772,1.9844752332472524
2.824100632599744,2.8582126531195953,1.7265477908858733,1.8470882781899072
2.650906172301287,2.930770631668203,1.8463266317109985,1.6875444616301498
2.7323438163710407,2.769811834591234,1.8245913743005246,1.8161748647790426
2.7862146506384526,2.7654024764653107,1.812848608519993,1.8792730606379215
2.7819833983493667,2.766790131959227,1.8154117092795143,1.8831293489720147
2.6282373127055005,2.3769250253805154,1.9742373056691775,2.4662010307562454
2.762016667569367,2.3924183465164406,1.8993418775248414,2.1956786223309797
2.647166910051813,2.065948308585509,2.09507428304244,2.616879759808049
2.1574650729500053,2.426462861810684,2.281516274230081,2.4775509934774
2.1543314216879397,2.4252409560204287,2.279400729066703,2.4838020651010564
2.356072823954554,2.0048780767804573,2.3546453348499923,2.7898870458510245
2.17741795566754,2.252307983127509,2.4456093852328404,2.501884024489973
1.9371586014099877,2.126961968443312,3.0174955747055097,2.53250333454896
1.9473950497533905,1.9352628897309794,2.8907793536456214,2.820947056980345
1.944097333148288,1.935997136915609,2.889563551699416,2.8234473529856134
2.080516641275611,1.7247458895611008,2.815456714520746,2.976895615088369
1.7934613213428283,2.1184659448284333,2.859221216935457,2.7509584361200146
2.1093012172332566,1.597899621361796,2.8976045135442674,3.0494982709610845
1.789593081860843,1.9016705609891977,2.956302665092084,3.025906794576063
1.7899187921221427,1.902719949507413,2.9549572373972537,3.0237506463638493
1.8475097510299228,1.776819473575105,3.012043306991165,3.1168140297408864
1.840759040890544,1.7631916485393004,3.019778677389582,3.1393368824129744
1.8607060419256114,1.7178085208177611,3.041832215646157,3.099453060817828
1.785406784038794,1.7687993542176104,3.07719215271731,3.07594530753839
1.780519225076413,1.7717251245486412,3.0769093010432025,3.0712635686394556
1.7491470971746157,1.7835035686910772,3.0950534499594733,3.073648087500404
1.7313050335663795,1.8021801395058514,3.0949984753951223,3.0606551532167523
1.7165574039674159,1.8128326247852398,3.09966592731407,3.0613475207194405
1.7138928741205899,1.8345773256782902,3.0980316176516065,3.0956636323071907
1.7166775406103256,1.8323374278854232,3.095714444024216,3.094119066604163
1.687930475754209,1.8575081405015959,3.0951357080181205,3.102307523250618
1.7328979790808663,1.845238790213608,3.0492165749206945,3.1191239908513384
1.8056182383088029,1.7826506116637495,3.010378724516481,3.106004641949334
1.8395945343666722,1.7840432932824877,3.0152321857250706,3.0730859936621124
1.8430503031735643,1.7852110893768445,3.010690366172378,3.071924081743272
1.7924698607393414,1.8834228835060984,2.9802474433466917,2.9946989471356646
1.7055276063456226,2.064512303641611,2.9385234285703645,2.8939528221286057
1.9622308928319065,1.9092956213862038,2.829505001752596,2.787147293248231
2.103527708082218,1.7447140635948855,2.861151370404156,2.789723634826171
2.0994066014775052,1.6822119381960263,2.85995207976728,2.9590684564584135
1.9157642965021713,2.0136772433001884,2.762975999378329,2.8740668224248718
1.74335338901584,2.3611716179264204,2.826283448822096,2.5318085737559146
2.123421853812263,1.9520829151629395,2.4413216498560075,3.025606463975504
1.8480729635787925,2.4744299509676693,2.615199419708895,2.4707613176200764
1.8377068616822552,2.494816890837594,2.6151288285378227,2.4563258441964693
2.30972572690829,2.233288460524201,2.251249275258812,2.466420075876874
2.6230282213014524,2.339728922878762,2.038154117313495,2.2163029493817104
2.9638054039568043,2.5663467222130913,1.7424914148343493,1.9616438078749825
2.940510086373379,2.67823288676381,1.7397812020763366,1.9176269193610578
2.942654318443015,2.655765970870618,1.7416120856767296,1.941111504444817
2.915759085793552,2.631007533265721,1.7233980042212655,1.9806531184873046
2.6730192541605553,3.0296044386098804,1.7397349291833288,1.7788410907969336
2.7235513510031826,2.946360836835299,1.7562694594504205,1.8442611753154987
2.732126142919476,2.6409641619856687,1.8326377512310068,2.0284231564986976
2.736903557848433,2.6394585049786308,1.830401540084603,2.028633524803303
2.8926287733182523,2.7550393518111447,1.7198068270886113,1.8946398980614072
2.496450341091361,2.5491627186607366,2.081160609270369,2.139235993565316
2.9105474965209104,2.5347677223994354,1.8204344305491273,1.9635425439596843
2.5086394975945954,2.4979729892670433,2.162726166407178,2.081613914637997
2.5074712376965547,2.500404422632019,2.1635182920601856,2.0846837564388405
2.366092746070439,2.197711181882199,2.310065729986568,2.440939888060797
2.380121870683587,2.1335353352553783,2.3277813424661358,2.5084656139963704
2.058888888969434,1.9685378320088545,2.7521702662707335,2.983603225874797
1.9005534482185844,1.9857026742612,2.857620760603555,2.9517380235168265
1.7100809578236933,2.3503439983651964,2.860119641400229,2.660047881898731
1.8544240868462896,2.0638393822910928,2.823657582591993,2.8017742730276325
2.0632546513930836,1.7307515721470739,2.835172446175082,3.0175992740767104
1.9167222055728206,1.9655906167808075,2.8791942142790408,2.791199299971569
1.9803343807979836,1.7352259542412989,2.9097208082872728,3.020905840614296
1.982802609918528,1.736512897947687,2.916048191384977,3.0162173983042275
1.7451137465967488,1.9716278040055064,2.944823158404874,3.011231042929308
1.72949291443251,1.91385153742839,3.020806957643104,3.05352447322067
1.8047722170502531,1.8358029763506087,3.052817910360455,3.050917727622918
1.8020332939080155,1.78183971793911,3.0731835668462106,3.133594795990416
1.7973765376179982,1.7820084320830154,3.0780647895116737,3.1361153557974175
1.8272117015269993,1.739187855920243,3.083240159590465,3.1276919452830882
1.8318050676139264,1.7059485472467228,3.0785232950219923,3.055268349321066
1.7518441895595038,1.7929388191452023,3.061910436905795,3.0396383661311153
1.7680220204957924,1.7726190996683524,3.0629094365031566,3.0282008865179204
1.7664736637925602,1.7742828833917543,3.0491098721712335,3.0285180862657626
